0.000000e+00 6.413670e+03 7.752597e+13
5.000000e+06 5.962233e+03 2.807359e+13
1.000000e+07 5.628760e+03 1.357686e+13
1.500000e+07 5.439119e+03 7.563804e+12
2.000000e+07 5.285468e+03 4.755088e+12
2.500000e+07 5.189460e+03 3.125615e+12
3.000000e+07 5.095196e+03 2.096428e+12
3.500000e+07 5.002644e+03 1.406126e+12
4.000000e+07 4.932049e+03 9.431238e+11
4.500000e+07 4.880485e+03 6.325766e+11
5.000000e+07 4.875741e+03 4.357213e+11
5.500000e+07 4.979314e+03 3.215170e+11
6.000000e+07 5.090987e+03 2.696339e+11
6.500000e+07 5.276704e+03 2.578575e+11
7.000000e+07 5.468164e+03 3.133016e+11
7.500000e+07 5.658817e+03 3.840943e+11
8.000000e+07 5.853896e+03 4.471001e+11
8.500000e+07 6.027318e+03 4.812331e+11
9.000000e+07 6.205877e+03 5.008974e+11
9.500000e+07 6.332270e+03 5.008974e+11
1.000000e+08 6.432889e+03 5.032536e+11
1.050000e+08 6.535108e+03 5.145304e+11
1.100000e+08 6.638951e+03 5.260599e+11
1.150000e+08 6.749679e+03 5.359054e+11
1.200000e+08 6.880703e+03 5.428167e+11
1.250000e+08 7.014269e+03 5.380852e+11
1.300000e+08 7.150428e+03 5.333950e+11
1.350000e+08 7.286197e+03 5.239949e+11
1.400000e+08 7.422273e+03 5.132831e+11
1.450000e+08 7.560891e+03 5.027904e+11
1.500000e+08 7.702097e+03 4.830764e+11
1.550000e+08 7.845941e+03 4.621336e+11
1.600000e+08 7.992471e+03 4.283904e+11
1.650000e+08 8.153131e+03 3.883466e+11
1.700000e+08 8.350225e+03 3.617615e+11
1.750000e+08 3.049748e+05 2.125803e+10
1.800000e+08 6.326428e+05 1.050725e+10
1.850000e+08 7.498865e+05 8.543416e+09
1.900000e+08 8.477154e+05 7.626748e+09
1.950000e+08 9.210545e+05 7.088295e+09
2.000000e+08 9.799442e+05 6.661107e+09
2.050000e+08 1.038866e+06 6.312700e+09
2.100000e+08 1.089999e+06 6.063359e+09
2.150000e+08 1.129397e+06 5.871033e+09
2.200000e+08 1.170219e+06 5.691316e+09
2.250000e+08 1.210348e+06 5.525614e+09
2.300000e+08 1.240156e+06 5.364736e+09
2.350000e+08 1.270697e+06 5.208542e+09
2.400000e+08 1.301991e+06 5.056896e+09
