2455197.5000000
    108.0000000    -25.748     -5.302    954.892     11.062
    109.0000000    -25.656     -5.217    954.636     11.407
    110.0000000    -25.556     -5.130    954.381     11.749
    111.0000000    -25.450     -5.042    954.128     12.088
    112.0000000    -25.336     -4.953    953.876     12.424
    113.0000000    -25.214     -4.862    953.626     12.756
    114.0000000    -25.086     -4.770    953.376     13.085
    115.0000000    -24.950     -4.676    953.128     13.410
    116.0000000    -24.807     -4.582    952.880     13.732
    117.0000000    -24.656     -4.486    952.633     14.049
    118.0000000    -24.498     -4.389    952.387     14.363
    119.0000000    -24.333     -4.290    952.142     14.673
    120.0000000    -24.161     -4.191    951.897     14.979
    121.0000000    -23.981     -4.090    951.654     15.281
    122.0000000    -23.795     -3.988    951.411     15.578
    123.0000000    -23.601     -3.885    951.171     15.871
    124.0000000    -23.400     -3.781    950.932     16.160
    125.0000000    -23.192     -3.676    950.696     16.445
    126.0000000    -22.976     -3.570    950.461     16.725
    127.0000000    -22.754     -3.463    950.230     17.000
    128.0000000    -22.525     -3.355    950.002     17.270
    129.0000000    -22.289     -3.247    949.778     17.536
    130.0000000    -22.046     -3.137    949.557     17.797
    131.0000000    -21.796     -3.027    949.340     18.053
    132.0000000    -21.540     -2.915    949.128     18.304
    133.0000000    -21.277     -2.803    948.919     18.550
    134.0000000    -21.007     -2.690    948.715     18.790
    135.0000000    -20.730     -2.577    948.516     19.025
    136.0000000    -20.447     -2.463    948.320     19.255
    137.0000000    -20.158     -2.348    948.129     19.480
    138.0000000    -19.862     -2.232    947.941     19.698
    139.0000000    -19.561     -2.116    947.758     19.912
    140.0000000    -19.253     -2.000    947.578     20.119
    141.0000000    -18.938     -1.883    947.401     20.321
    142.0000000    -18.618     -1.765    947.228     20.517
    143.0000000    -18.292     -1.648    947.057     20.707
    144.0000000    -17.961     -1.529    946.889     20.891
    145.0000000    -17.623     -1.411    946.723     21.069
    146.0000000    -17.280     -1.292    946.560     21.242
    147.0000000    -16.932     -1.172    946.400     21.408
    148.0000000    -16.578     -1.053    946.241     21.567
    149.0000000    -16.219     -0.933    946.085     21.721
    150.0000000    -15.854     -0.813    945.932     21.868
    151.0000000    -15.485     -0.692    945.781     22.009
    152.0000000    -15.111     -0.572    945.633     22.144
    153.0000000    -14.732     -0.451    945.489     22.272
    154.0000000    -14.348     -0.331    945.348     22.394
    155.0000000    -13.960     -0.210    945.210     22.509
    156.0000000    -13.567     -0.089    945.077     22.618
    157.0000000    -13.170      0.032    944.948     22.720
    158.0000000    -12.769      0.153    944.823     22.815
    159.0000000    -12.363      0.273    944.704     22.904
    160.0000000    -11.954      0.394    944.589     22.986
    161.0000000    -11.542      0.514    944.480     23.061
    162.0000000    -11.125      0.635    944.377     23.129
    163.0000000    -10.706      0.755    944.278     23.191
    164.0000000    -10.283      0.875    944.185     23.246
    165.0000000     -9.857      0.994    944.098     23.294
    166.0000000     -9.428      1.114    944.016     23.335
    167.0000000     -8.996      1.233    943.939     23.369
    168.0000000     -8.562      1.351    943.867     23.397
    169.0000000     -8.126      1.469    943.799     23.417
    170.0000000     -7.687      1.587    943.736     23.431
    171.0000000     -7.246      1.704    943.677     23.438
    172.0000000     -6.803      1.821    943.622     23.438
    173.0000000     -6.359      1.938    943.571     23.431
    174.0000000     -5.913      2.053    943.523     23.417
    175.0000000     -5.465      2.168    943.478     23.396
    176.0000000     -5.016      2.283    943.436     23.368
    177.0000000     -4.566      2.397    943.398     23.334
    178.0000000     -4.115      2.510    943.363     23.292
    179.0000000     -3.663      2.623    943.331     23.244
    180.0000000     -3.211      2.735    943.302     23.189
    181.0000000     -2.758      2.846    943.276     23.128
    182.0000000     -2.304      2.956    943.255     23.059
    183.0000000     -1.851      3.066    943.237     22.984
    184.0000000     -1.397      3.174    943.223     22.902
    185.0000000     -0.943      3.282    943.213     22.814
    186.0000000     -0.490      3.389    943.208     22.719
    187.0000000     -0.037      3.495    943.208     22.617
    188.0000000      0.416      3.600    943.214     22.509
    189.0000000      0.867      3.704    943.224     22.394
    190.0000000      1.318      3.808    943.240     22.273
    191.0000000      1.768      3.910    943.262     22.145
    192.0000000      2.217      4.011    943.289     22.011
    193.0000000      2.665      4.111    943.323     21.871
    194.0000000      3.111      4.209    943.361     21.725
    195.0000000      3.555      4.307    943.406     21.572
    196.0000000      3.998      4.403    943.455     21.413
    197.0000000      4.439      4.499    943.510     21.248
    198.0000000      4.878      4.593    943.570     21.078
    199.0000000      5.315      4.685    943.634     20.901
    200.0000000      5.749      4.777    943.703     20.718
    201.0000000      6.181      4.867    943.775     20.530
    202.0000000      6.611      4.956    943.852     20.336
    203.0000000      7.038      5.043    943.932     20.136
    204.0000000      7.463      5.129    944.015     19.930
    205.0000000      7.885      5.214    944.101     19.720
    206.0000000      8.304      5.297    944.191     19.503
    207.0000000      8.720      5.379    944.283     19.281
    208.0000000      9.132      5.459    944.378     19.054
    209.0000000      9.542      5.538    944.476     18.822
    210.0000000      9.949      5.615    944.577     18.585
    211.0000000     10.352      5.691    944.681     18.342
    212.0000000     10.751      5.765    944.789     18.095
    213.0000000     11.147      5.838    944.900     17.842
    214.0000000     11.540      5.909    945.015     17.585
    215.0000000     11.929      5.978    945.134     17.323
    216.0000000     12.314      6.046    945.257     17.056
    217.0000000     12.695      6.112    945.385     16.784
    218.0000000     13.073      6.177    945.518     16.508
    219.0000000     13.446      6.240    945.656     16.228
    220.0000000     13.815      6.301    945.798     15.943
    221.0000000     14.180      6.360    945.946     15.654
    222.0000000     14.541      6.417    946.099     15.361
    223.0000000     14.897      6.473    946.256     15.063
    224.0000000     15.249      6.527    946.419     14.762
    225.0000000     15.597      6.579    946.586     14.457
    226.0000000     15.940      6.629    946.758     14.148
    227.0000000     16.278      6.678    946.934     13.835
    228.0000000     16.612      6.724    947.114     13.519
    229.0000000     16.941      6.769    947.297     13.199
    230.0000000     17.265      6.811    947.484     12.875
    231.0000000     17.584      6.852    947.674     12.548
    232.0000000     17.898      6.891    947.867     12.218
    233.0000000     18.208      6.928    948.062     11.885
    234.0000000     18.512      6.963    948.259     11.549
    235.0000000     18.812      6.996    948.458     11.209
    236.0000000     19.106      7.027    948.659     10.867
    237.0000000     19.395      7.056    948.861     10.522
    238.0000000     19.679      7.083    949.066     10.174
    239.0000000     19.957      7.108    949.272      9.823
    240.0000000     20.231      7.132    949.480      9.470
    241.0000000     20.499      7.153    949.690      9.114
    242.0000000     20.761      7.172    949.903      8.755
    243.0000000     21.018      7.189    950.118      8.395
    244.0000000     21.270      7.204    950.335      8.032
    245.0000000     21.516      7.216    950.555      7.667
    246.0000000     21.757      7.227    950.779      7.300
    247.0000000     21.991      7.236    951.005      6.930
    248.0000000     22.221      7.243    951.235      6.559
    249.0000000     22.444      7.247    951.469      6.186
    250.0000000     22.662      7.250    951.706      5.812
    251.0000000     22.873      7.250    951.946      5.435
    252.0000000     23.079      7.248    952.190      5.058
    253.0000000     23.279      7.244    952.438      4.678
    254.0000000     23.473      7.239    952.689      4.298
    255.0000000     23.661      7.230    952.943      3.916
    256.0000000     23.842      7.220    953.199      3.533
    257.0000000     24.018      7.208    953.458      3.149
    258.0000000     24.187      7.194    953.719      2.764
    259.0000000     24.350      7.177    953.982      2.379
    260.0000000     24.507      7.159    954.246      1.992
    261.0000000     24.658      7.138    954.512      1.605
    262.0000000     24.802      7.116    954.778      1.217
    263.0000000     24.940      7.091    955.044      0.829
    264.0000000     25.071      7.064    955.311      0.441
    265.0000000     25.196      7.035    955.578      0.052
    266.0000000     25.314      7.004    955.844     -0.337
    267.0000000     25.425      6.971    956.111     -0.727
    268.0000000     25.530      6.936    956.377     -1.116
    269.0000000     25.628      6.898    956.643     -1.505
    270.0000000     25.720      6.859    956.909     -1.895
    271.0000000     25.805      6.818    957.175     -2.284
    272.0000000     25.882      6.775    957.442     -2.672
    273.0000000     25.954      6.729    957.708     -3.060
    274.0000000     26.018      6.682    957.976     -3.448
    275.0000000     26.075      6.632    958.244     -3.835
    276.0000000     26.125      6.581    958.514     -4.222
    277.0000000     26.168      6.528    958.784     -4.607
    278.0000000     26.204      6.472    959.056     -4.992
    279.0000000     26.233      6.415    959.330     -5.376
    280.0000000     26.254      6.356    959.604     -5.758
    281.0000000     26.268      6.295    959.880     -6.139
    282.0000000     26.275      6.232    960.158     -6.519
    283.0000000     26.275      6.167    960.436     -6.898
    284.0000000     26.268      6.100    960.716     -7.275
    285.0000000     26.253      6.031    960.996     -7.650
    286.0000000     26.230      5.961    961.276     -8.024
    287.0000000     26.200      5.888    961.556     -8.395
    288.0000000     26.163      5.814    961.836     -8.765
    289.0000000     26.118      5.738    962.116     -9.132
    290.0000000     26.065      5.661    962.394     -9.497
    291.0000000     26.005      5.581    962.670     -9.860
    292.0000000     25.937      5.500    962.945    -10.221
    293.0000000     25.861      5.418    963.218    -10.579
    294.0000000     25.778      5.333    963.489    -10.934
    295.0000000     25.687      5.247    963.757    -11.287
    296.0000000     25.589      5.159    964.022    -11.637
    297.0000000     25.482      5.070    964.285    -11.984
    298.0000000     25.368      4.979    964.546    -12.328
    299.0000000     25.246      4.887    964.803    -12.669
    300.0000000     25.116      4.793    965.059    -13.006
    301.0000000     24.979      4.697    965.312    -13.340
    302.0000000     24.833      4.600    965.563    -13.671
    303.0000000     24.680      4.502    965.812    -13.998
    304.0000000     24.518      4.402    966.059    -14.322
    305.0000000     24.349      4.301    966.305    -14.641
    306.0000000     24.172      4.198    966.550    -14.957
    307.0000000     23.987      4.095    966.793    -15.269
    308.0000000     23.795      3.989    967.035    -15.576
    309.0000000     23.594      3.883    967.277    -15.880
    310.0000000     23.386      3.775    967.517    -16.179
    311.0000000     23.169      3.666    967.757    -16.473
    312.0000000     22.945      3.556    967.995    -16.763
    313.0000000     22.714      3.445    968.231    -17.048
    314.0000000     22.474      3.333    968.467    -17.328
    315.0000000     22.227      3.220    968.700    -17.603
    316.0000000     21.972      3.105    968.931    -17.873
    317.0000000     21.710      2.990    969.159    -18.138
    318.0000000     21.440      2.874    969.385    -18.397
    319.0000000     21.163      2.756    969.607    -18.652
    320.0000000     20.878      2.638    969.825    -18.900
    321.0000000     20.586      2.519    970.040    -19.143
    322.0000000     20.286      2.400    970.250    -19.381
    323.0000000     19.979      2.279    970.456    -19.612
    324.0000000     19.666      2.158    970.657    -19.838
    325.0000000     19.345      2.036    970.854    -20.057
    326.0000000     19.017      1.913    971.045    -20.271
    327.0000000     18.682      1.790    971.232    -20.478
    328.0000000     18.340      1.666    971.413    -20.679
    329.0000000     17.992      1.541    971.590    -20.874
    330.0000000     17.637      1.416    971.763    -21.062
    331.0000000     17.275      1.291    971.931    -21.243
    332.0000000     16.908      1.165    972.094    -21.418
    333.0000000     16.533      1.039    972.254    -21.586
    334.0000000     16.153      0.912    972.411    -21.748
    335.0000000     15.767      0.785    972.564    -21.902
    336.0000000     15.374      0.657    972.713    -22.049
    337.0000000     14.976      0.530    972.860    -22.190
    338.0000000     14.573      0.402    973.003    -22.323
    339.0000000     14.164      0.274    973.143    -22.449
    340.0000000     13.750      0.146    973.281    -22.567
    341.0000000     13.330      0.018    973.416    -22.679
    342.0000000     12.906     -0.110    973.547    -22.783
    343.0000000     12.477     -0.239    973.675    -22.879
    344.0000000     12.044     -0.367    973.800    -22.968
    345.0000000     11.606     -0.495    973.920    -23.049
    346.0000000     11.164     -0.623    974.037    -23.123
    347.0000000     10.718     -0.750    974.149    -23.189
    348.0000000     10.268     -0.878    974.256    -23.247
    349.0000000      9.814     -1.005    974.359    -23.298
    350.0000000      9.357     -1.132    974.455    -23.341
    351.0000000      8.897     -1.259    974.547    -23.376
    352.0000000      8.434     -1.385    974.632    -23.403
    353.0000000      7.968     -1.511    974.711    -23.423
    354.0000000      7.499     -1.636    974.784    -23.434
    355.0000000      7.028     -1.761    974.851    -23.438
    356.0000000      6.554     -1.886    974.911    -23.434
    357.0000000      6.079     -2.010    974.965    -23.422
    358.0000000      5.601     -2.133    975.014    -23.402
    359.0000000      5.122     -2.255    975.056    -23.375
    360.0000000      4.642     -2.377    975.093    -23.339
    361.0000000      4.160     -2.498    975.124    -23.296
    362.0000000      3.677     -2.619    975.150    -23.245
    363.0000000      3.193     -2.738    975.171    -23.186
    364.0000000      2.709     -2.857    975.188    -23.120
    365.0000000      2.224     -2.975    975.200    -23.046
